query_x	subject_x	identity	coverage	qlength	slength	alength	bitscore	E-value	query_y	subject_y
CJJ81176_RS05870	Cj1208	99.519	100.0	208.0	208.0	208.0	412.0	8.59e-151	Cj1208	CJJ81176_RS05870
CJJ81176_RS05875	Cj1209	99.807	100.0	517.0	517.0	517.0	1020.0	0.0	Cj1209	CJJ81176_RS05875
CJJ81176_RS05880	Cj1210	99.459	100.0	185.0	185.0	185.0	360.0	8.1e-131	Cj1210	CJJ81176_RS05880
CJJ81176_RS05885	Cj1211	99.761	100.0	419.0	419.0	419.0	814.0	0.0	Cj1211	CJJ81176_RS05885
CJJ81176_RS05890	Cj1212c	100.0	100.0	268.0	268.0	268.0	528.0	0.0	Cj1212c	CJJ81176_RS05890
CJJ81176_RS05895	Cj1213c	99.565	100.0	460.0	460.0	460.0	932.0	0.0	Cj1213c	CJJ81176_RS05895
CJJ81176_RS05900	Cj1214c	99.585	100.0	241.0	241.0	241.0	484.0	6.45e-178	Cj1214c	CJJ81176_RS05900
CJJ81176_RS05905	Cj1215	99.741	100.0	386.0	386.0	386.0	794.0	0.0	Cj1215	CJJ81176_RS05905
CJJ81176_RS05910	Cj1216c	97.015	100.0	67.0	67.0	67.0	127.0	4.1399999999999996e-42	Cj1216c	CJJ81176_RS05910
CJJ81176_RS05915	Cj1217c	96.903	100.0	226.0	226.0	226.0	441.0	2.22e-161	Cj1217c	CJJ81176_RS05915
CJJ81176_RS05920	Cj1218c	98.522	100.0	203.0	203.0	203.0	407.0	1.17e-148	Cj1218c	CJJ81176_RS05920
CJJ81176_RS05925	Cj1219c	97.281	100.0	846.0	846.0	846.0	1583.0	0.0	Cj1219c	CJJ81176_RS05925
CJJ81176_RS05930	Cj1220	100.0	100.0	86.0	86.0	86.0	170.0	1.37e-58	Cj1220	CJJ81176_RS05930
CJJ81176_RS05935	Cj1221	100.0	100.0	545.0	545.0	545.0	1074.0	0.0	Cj1221	CJJ81176_RS05935
CJJ81176_RS05940	Cj1222c	99.495	100.0	396.0	396.0	396.0	795.0	0.0	Cj1222c	CJJ81176_RS05940
CJJ81176_RS05945	Cj1223c	100.0	100.0	221.0	221.0	221.0	446.0	9.400000000000001e-164	Cj1223c	CJJ81176_RS05945
CJJ81176_RS05950	Cj1224	98.995	100.0	199.0	199.0	199.0	407.0	6.27e-149	Cj1224	CJJ81176_RS05950
CJJ81176_RS05955	Cj1225	100.0	100.0	82.0	82.0	82.0	162.0	1.0499999999999999e-55	Cj1225	CJJ81176_RS05955
CJJ81176_RS05965	Cj1226c	100.0	100.0	415.0	415.0	415.0	832.0	0.0	Cj1226c	CJJ81176_RS05965
CJJ81176_RS05970	Cj1227c	100.0	100.0	224.0	224.0	224.0	450.0	3.4999999999999997e-165	Cj1227c	CJJ81176_RS05970
CJJ81176_RS05975	Cj1228c	99.576	100.0	472.0	472.0	472.0	928.0	0.0	Cj1228c	CJJ81176_RS05975
CJJ81176_RS05980	Cj1229	98.99	100.0	297.0	297.0	297.0	583.0	0.0	Cj1229	CJJ81176_RS05980
CJJ81176_RS05985	Cj1230	99.194	100.0	124.0	124.0	124.0	247.0	7.31e-88	Cj1230	CJJ81176_RS05985
CJJ81176_RS05990	Cj1231	99.815	100.0	541.0	541.0	541.0	1065.0	0.0	Cj1231	CJJ81176_RS05990
CJJ81176_RS05995	Cj1232	100.0	100.0	110.0	110.0	110.0	213.0	8.69e-75	Cj1232	CJJ81176_RS05995
CJJ81176_RS06000	Cj1233	98.058	100.0	206.0	206.0	206.0	416.0	2.27e-152	Cj1233	CJJ81176_RS06000
CJJ81176_RS06005	Cj1234	98.494	100.0	664.0	664.0	664.0	1328.0	0.0	Cj1234	CJJ81176_RS06005
CJJ81176_RS06010	Cj1235	95.604	100.0	273.0	273.0	273.0	538.0	0.0	Cj1235	CJJ81176_RS06010
CJJ81176_RS06015	Cj1236	95.253	100.0	316.0	316.0	316.0	605.0	0.0	Cj1236	CJJ81176_RS06015
CJJ81176_RS06020	Cj1237c	97.222	100.0	324.0	324.0	324.0	633.0	0.0	Cj1237c	CJJ81176_RS06020
CJJ81176_RS06025	Cj1238	96.484	98.0	262.0	257.0	256.0	498.0	0.0	Cj1238	CJJ81176_RS06025
CJJ81176_RS06030	Cj1239	99.451	100.0	364.0	364.0	364.0	722.0	0.0	Cj1239	CJJ81176_RS06030
CJJ81176_RS06035	Cj1240c	92.818	87.0	209.0	200.0	181.0	304.0	7.829999999999999e-108	Cj1240c	CJJ81176_RS06035
CJJ81176_RS06040	Cj1241	97.494	100.0	399.0	399.0	399.0	775.0	0.0	Cj1241	CJJ81176_RS06040
CJJ81176_RS06045	Cj1242	96.226	100.0	106.0	106.0	106.0	202.0	8.07e-71	Cj1242	CJJ81176_RS06045
CJJ81176_RS06050	Cj1243	99.412	100.0	340.0	340.0	340.0	698.0	0.0	Cj1243	CJJ81176_RS06050
CJJ81176_RS06055	Cj1244	99.0	100.0	300.0	300.0	300.0	586.0	0.0	Cj1244	CJJ81176_RS06055
CJJ81176_RS06060	Cj1245c	98.492	100.0	398.0	398.0	398.0	777.0	0.0	Cj1245c	CJJ81176_RS06060
CJJ81176_RS06065	Cj1246c	96.5	100.0	600.0	600.0	600.0	1163.0	0.0	Cj1246c	CJJ81176_RS06065
CJJ81176_RS06070	Cj1247c	98.171	100.0	164.0	164.0	164.0	323.0	1.11e-116	Cj1247c	CJJ81176_RS06070
CJJ81176_RS06075	Cj1248	98.043	100.0	511.0	511.0	511.0	1035.0	0.0	Cj1248	CJJ81176_RS06075
CJJ81176_RS06080	Cj1249	98.56	100.0	486.0	486.0	486.0	988.0	0.0	Cj1249	CJJ81176_RS06080
CJJ81176_RS06085	Cj1250	99.519	100.0	416.0	416.0	416.0	842.0	0.0	Cj1250	CJJ81176_RS06085
CJJ81176_RS06090	Cj1251	98.667	100.0	150.0	150.0	150.0	301.0	2.29e-108	Cj1251	CJJ81176_RS06090
CJJ81176_RS06095	Cj1252	98.974	100.0	682.0	682.0	682.0	1381.0	0.0	Cj1252	CJJ81176_RS06095
CJJ81176_RS06100	Cj1253	98.887	100.0	719.0	719.0	719.0	1442.0	0.0	Cj1253	CJJ81176_RS06100
CJJ81176_RS06105	Cj1254	98.125	100.0	160.0	160.0	160.0	323.0	8.300000000000001e-117	Cj1254	CJJ81176_RS06105
CJJ81176_RS06110	Cj1255	100.0	100.0	69.0	69.0	69.0	138.0	1.29e-46	Cj1255	CJJ81176_RS06110
CJJ81176_RS06115	Cj1256c	100.0	100.0	220.0	220.0	220.0	439.0	1.22e-160	Cj1256c	CJJ81176_RS06115
CJJ81176_RS06120	Cj1257c	99.746	100.0	394.0	394.0	394.0	773.0	0.0	Cj1257c	CJJ81176_RS06120
CJJ81176_RS06125	Cj1258	100.0	100.0	151.0	151.0	151.0	308.0	1.75e-111	Cj1258	CJJ81176_RS06125
CJJ81176_RS06130	Cj1259	96.226	100.0	424.0	424.0	424.0	768.0	0.0	Cj1259	CJJ81176_RS06130
CJJ81176_RS06135	Cj1260c	98.663	100.0	374.0	373.0	374.0	748.0	0.0	Cj1260c	CJJ81176_RS06135
CJJ81176_RS06140	Cj1261	100.0	100.0	223.0	223.0	223.0	453.0	2.8e-166	Cj1261	CJJ81176_RS06140
CJJ81176_RS06145	Cj1262	100.0	100.0	411.0	411.0	411.0	832.0	0.0	Cj1262	CJJ81176_RS06145
CJJ81176_RS06150	Cj1263	99.474	100.0	190.0	190.0	190.0	377.0	2.67e-137	Cj1263	CJJ81176_RS06150
CJJ81176_RS06155	Cj1264c	98.876	100.0	178.0	178.0	178.0	361.0	2.28e-131	Cj1264c	CJJ81176_RS06155
CJJ81176_RS06160	Cj1265c	99.13	100.0	230.0	230.0	230.0	467.0	1.18e-171	Cj1265c	CJJ81176_RS06160
CJJ81176_RS06165	Cj1266c	99.299	100.0	571.0	571.0	571.0	1183.0	0.0	Cj1266c	CJJ81176_RS06165
CJJ81176_RS06170	Cj1267c	99.472	100.0	379.0	379.0	379.0	790.0	0.0	Cj1267c	CJJ81176_RS06170
CJJ81176_RS06175	Cj1268c	96.737	100.0	613.0	613.0	613.0	1201.0	0.0	Cj1268c	CJJ81176_RS06175
CJJ81176_RS06180	Cj1269c	97.42	100.0	659.0	659.0	659.0	1281.0	0.0	Cj1269c	CJJ81176_RS06180
CJJ81176_RS06185	Cj1270c	99.449	100.0	363.0	363.0	363.0	739.0	0.0	Cj1270c	CJJ81176_RS06185
CJJ81176_RS06190	Cj1271c	99.252	100.0	401.0	401.0	401.0	817.0	0.0	Cj1271c	CJJ81176_RS06190
CJJ81176_RS06195	Cj1272c	99.453	100.0	731.0	731.0	731.0	1490.0	0.0	Cj1272c	CJJ81176_RS06195
CJJ81176_RS06200	Cj1273c	100.0	100.0	74.0	74.0	74.0	146.0	1.49e-49	Cj1273c	CJJ81176_RS06200
CJJ81176_RS06205	Cj1274c	99.582	100.0	239.0	239.0	239.0	482.0	2.87e-177	Cj1274c	CJJ81176_RS06205
CJJ81176_RS06210	Cj1275c	99.748	100.0	397.0	397.0	397.0	786.0	0.0	Cj1275c	CJJ81176_RS06210
CJJ81176_RS06215	Cj1276c	99.627	100.0	268.0	268.0	268.0	528.0	0.0	Cj1276c	CJJ81176_RS06215
CJJ81176_RS06220	Cj1277c	99.548	100.0	221.0	221.0	221.0	453.0	3.1300000000000005e-166	Cj1277c	CJJ81176_RS06220
CJJ81176_RS06225	Cj1278c	98.98	100.0	392.0	392.0	392.0	780.0	0.0	Cj1278c	CJJ81176_RS06225
CJJ81176_RS06230	Cj1279c	98.297	100.0	411.0	411.0	411.0	822.0	0.0	Cj1279c	CJJ81176_RS06230
CJJ81176_RS06235	Cj1280c	98.758	100.0	322.0	322.0	322.0	645.0	0.0	Cj1280c	CJJ81176_RS06235
CJJ81176_RS06240	Cj1282	99.727	100.0	366.0	366.0	366.0	723.0	0.0	Cj1282	CJJ81176_RS06240
CJJ81176_RS06255	Cj1283	99.553	100.0	447.0	447.0	447.0	874.0	0.0	Cj1283	CJJ81176_RS06255
CJJ81176_RS06260	Cj1284	100.0	100.0	216.0	216.0	216.0	430.0	2.9000000000000002e-157	Cj1284	CJJ81176_RS06260
CJJ81176_RS06265	Cj1285c	99.552	100.0	223.0	223.0	223.0	442.0	5.33e-162	Cj1285c	CJJ81176_RS06265
CJJ81176_RS06270	Cj1286c	99.519	100.0	208.0	208.0	208.0	420.0	1.25e-153	Cj1286c	CJJ81176_RS06270
CJJ81176_RS06275	Cj1287c	100.0	100.0	411.0	411.0	411.0	822.0	0.0	Cj1287c	CJJ81176_RS06275
CJJ81176_RS06280	Cj1288c	99.784	100.0	463.0	463.0	463.0	952.0	0.0	Cj1288c	CJJ81176_RS06280
CJJ81176_RS06285	Cj1289	99.262	100.0	271.0	271.0	271.0	538.0	0.0	Cj1289	CJJ81176_RS06285
CJJ81176_RS06290	Cj1290c	99.549	100.0	443.0	443.0	443.0	911.0	0.0	Cj1290c	CJJ81176_RS06290
CJJ81176_RS06295	Cj1291c	99.338	100.0	151.0	151.0	151.0	299.0	1.36e-107	Cj1291c	CJJ81176_RS06295
CJJ81176_RS06300	Cj1292	98.925	100.0	186.0	186.0	186.0	380.0	9.72e-139	Cj1292	CJJ81176_RS06300
CJJ81176_RS06305	Cj1293	94.611	100.0	334.0	334.0	334.0	664.0	0.0	Cj1293	CJJ81176_RS06305
CJJ81176_RS06310	Cj1294	92.819	100.0	376.0	376.0	376.0	699.0	0.0	Cj1294	CJJ81176_RS06310
CJJ81176_RS06315	Cj1295	95.6	57.0	436.0	435.0	250.0	483.0	2.4799999999999998e-171	Cj1295	CJJ81176_RS06315
CJJ81176_RS06320	Cj1300	52.881	99.0	298.0	297.0	295.0	341.0	1.02e-119	Cj1300	CJJ81176_RS06320
CJJ81176_RS06325	Cj1298	47.66	98.0	239.0	263.0	235.0	216.0	9.16e-72	Cj1298	CJJ81176_RS06325
CJJ81176_RS06330	Cj1299	72.0	100.0	75.0	76.0	75.0	103.0	2.54e-32	Cj1299	CJJ81176_RS06330
CJJ81176_RS06340	Cj1302	98.846	100.0	520.0	520.0	520.0	1022.0	0.0	Cj1302	CJJ81176_RS06340
CJJ81176_RS06345	Cj1303	99.15	100.0	353.0	353.0	353.0	717.0	0.0	Cj1303	CJJ81176_RS06345
CJJ81176_RS06350	Cj1304	95.89	100.0	73.0	73.0	73.0	138.0	2.0199999999999998e-46	Cj1304	CJJ81176_RS06350
CJJ81176_RS06355	Cj1305c	84.938	100.0	404.0	405.0	405.0	668.0	0.0	Cj1305c	CJJ81176_RS06355
CJJ81176_RS06360	Cj1307	84.095	100.0	503.0	502.0	503.0	852.0	0.0	Cj1307	CJJ81176_RS06360
CJJ81176_RS06375	Cj1308	93.056	97.0	74.0	75.0	72.0	131.0	1.6800000000000002e-43	Cj1308	CJJ81176_RS06375
CJJ81176_RS06385	Cj1311	97.845	100.0	232.0	232.0	232.0	473.0	7.62e-174	Cj1311	CJJ81176_RS06385
CJJ81176_RS06390	Cj1312	99.635	100.0	274.0	274.0	274.0	552.0	0.0	Cj1312	CJJ81176_RS06390
CJJ81176_RS06395	Cj1313	88.535	100.0	157.0	157.0	157.0	288.0	4.0100000000000003e-103	Cj1313	CJJ81176_RS06395
CJJ81176_RS06400	Cj1314c	97.984	100.0	248.0	248.0	248.0	487.0	7.130000000000001e-179	Cj1314c	CJJ81176_RS06400
CJJ81176_RS06405	Cj1315c	98.507	100.0	201.0	201.0	201.0	396.0	1.3900000000000002e-144	Cj1315c	CJJ81176_RS06405
CJJ81176_RS06410	Cj1316c	99.735	100.0	378.0	378.0	378.0	777.0	0.0	Cj1316c	CJJ81176_RS06410
CJJ81176_RS06415	Cj1317	97.376	100.0	343.0	343.0	343.0	681.0	0.0	Cj1317	CJJ81176_RS06415
CJJ81176_RS06420	Cj1334	70.942	100.0	616.0	619.0	616.0	885.0	0.0	Cj1334	CJJ81176_RS06420
CJJ81176_RS06425	Cj1333	64.778	99.0	654.0	653.0	653.0	832.0	0.0	Cj1333	CJJ81176_RS06425
CJJ81176_RS06430	Cj1337	55.803	99.0	632.0	628.0	629.0	673.0	0.0	Cj1337	CJJ81176_RS06430
CJJ81176_RS06435	Cj1338c	80.556	100.0	576.0	572.0	576.0	813.0	0.0	Cj1338c	CJJ81176_RS06435
CJJ81176_RS06440	Cj1339c	80.556	100.0	576.0	572.0	576.0	815.0	0.0	Cj1339c	CJJ81176_RS06440
CJJ81176_RS06445	Cj1341c	58.182	99.0	608.0	607.0	605.0	674.0	0.0	Cj1341c	CJJ81176_RS06445
CJJ81176_RS06450	Cj1342c	75.481	100.0	416.0	413.0	416.0	619.0	0.0	Cj1342c	CJJ81176_RS06450
CJJ81176_RS06455	Cj1343c	94.152	100.0	171.0	171.0	171.0	320.0	1.69e-115	Cj1343c	CJJ81176_RS06455
CJJ81176_RS06460	Cj1344c	97.015	100.0	335.0	335.0	335.0	657.0	0.0	Cj1344c	CJJ81176_RS06460
CJJ81176_RS06465	Cj1345c	98.491	100.0	464.0	464.0	464.0	931.0	0.0	Cj1345c	CJJ81176_RS06465
CJJ81176_RS06470	Cj1346c	97.753	100.0	356.0	356.0	356.0	704.0	0.0	Cj1346c	CJJ81176_RS06470
CJJ81176_RS06475	Cj1347c	98.755	100.0	241.0	241.0	241.0	459.0	3.73e-168	Cj1347c	CJJ81176_RS06475
CJJ81176_RS06480	Cj1348c	99.107	100.0	112.0	112.0	112.0	222.0	2.32e-78	Cj1348c	CJJ81176_RS06480
CJJ81176_RS06485	Cj1349c	98.621	100.0	435.0	435.0	435.0	851.0	0.0	Cj1349c	CJJ81176_RS06485
CJJ81176_RS06490	Cj1350	98.953	100.0	191.0	191.0	191.0	376.0	6.859999999999999e-137	Cj1350	CJJ81176_RS06490
CJJ81176_RS06495	Cj1351	98.176	100.0	329.0	329.0	329.0	659.0	0.0	Cj1351	CJJ81176_RS06495
CJJ81176_RS06500	Cj1352	99.068	100.0	322.0	322.0	322.0	613.0	0.0	Cj1352	CJJ81176_RS06500
CJJ81176_RS06505	Cj1353	99.038	100.0	312.0	312.0	312.0	595.0	0.0	Cj1353	CJJ81176_RS06505
CJJ81176_RS06510	Cj1354	97.61	100.0	251.0	251.0	251.0	489.0	1.7200000000000002e-179	Cj1354	CJJ81176_RS06510
CJJ81176_RS06515	Cj1355	98.182	100.0	330.0	330.0	330.0	646.0	0.0	Cj1355	CJJ81176_RS06515
CJJ81176_RS06535	Cj1356c	100.0	100.0	184.0	184.0	184.0	370.0	1.2999999999999999e-134	Cj1356c	CJJ81176_RS06535
CJJ81176_RS06540	Cj1357c	99.508	100.0	610.0	610.0	610.0	1275.0	0.0	Cj1357c	CJJ81176_RS06540
CJJ81176_RS06545	Cj1358c	100.0	100.0	171.0	171.0	171.0	359.0	7.07e-131	Cj1358c	CJJ81176_RS06545
CJJ81176_RS06550	Cj1359	100.0	100.0	694.0	694.0	694.0	1434.0	0.0	Cj1359	CJJ81176_RS06550
CJJ81176_RS06555	Cj1361c	100.0	100.0	136.0	150.0	136.0	282.0	2.53e-101	Cj1361c	CJJ81176_RS06555
CJJ81176_RS06560	Cj1362	100.0	100.0	335.0	335.0	335.0	672.0	0.0	Cj1362	CJJ81176_RS06560
CJJ81176_RS06565	Cj1363	100.0	100.0	347.0	347.0	347.0	672.0	0.0	Cj1363	CJJ81176_RS06565
CJJ81176_RS06570	Cj1364c	99.568	100.0	463.0	463.0	463.0	954.0	0.0	Cj1364c	CJJ81176_RS06570
CJJ81176_RS06575	Cj1365c	100.0	100.0	1041.0	1041.0	1041.0	2119.0	0.0	Cj1365c	CJJ81176_RS06575
CJJ81176_RS06580	Cj1366c	99.833	100.0	598.0	598.0	598.0	1236.0	0.0	Cj1366c	CJJ81176_RS06580
CJJ81176_RS06585	Cj1367c	99.744	100.0	782.0	782.0	782.0	1539.0	0.0	Cj1367c	CJJ81176_RS06585
CJJ81176_RS06590	Cj1368	91.525	100.0	354.0	354.0	354.0	687.0	0.0	Cj1368	CJJ81176_RS06590
CJJ81176_RS06600	Cj1369	93.394	100.0	439.0	439.0	439.0	820.0	0.0	Cj1369	CJJ81176_RS06600
CJJ81176_RS06605	Cj1370	96.599	100.0	147.0	147.0	147.0	283.0	1.37e-101	Cj1370	CJJ81176_RS06605
CJJ81176_RS06610	Cj1371	96.983	100.0	232.0	232.0	232.0	464.0	1.4499999999999998e-170	Cj1371	CJJ81176_RS06610
CJJ81176_RS06615	Cj1372	96.825	100.0	189.0	189.0	189.0	358.0	6.21e-130	Cj1372	CJJ81176_RS06615
CJJ81176_RS06620	Cj1373	98.785	100.0	823.0	823.0	823.0	1622.0	0.0	Cj1373	CJJ81176_RS06620
CJJ81176_RS06625	Cj1374c	100.0	100.0	200.0	200.0	200.0	401.0	2.4499999999999997e-146	Cj1374c	CJJ81176_RS06625
CJJ81176_RS06630	Cj1375	98.376	99.0	433.0	431.0	431.0	837.0	0.0	Cj1375	CJJ81176_RS06630
CJJ81176_RS06635	Cj1377c	99.819	99.0	557.0	553.0	551.0	1129.0	0.0	Cj1377c	CJJ81176_RS06635
CJJ81176_RS06640	Cj1378	100.0	100.0	440.0	440.0	440.0	882.0	0.0	Cj1378	CJJ81176_RS06640
CJJ81176_RS06645	Cj1379	99.834	100.0	601.0	601.0	601.0	1193.0	0.0	Cj1379	CJJ81176_RS06645
CJJ81176_RS06650	Cj1380	99.576	100.0	236.0	236.0	236.0	476.0	4.4499999999999997e-175	Cj1380	CJJ81176_RS06650
CJJ81176_RS06655	Cj1381	98.295	96.0	183.0	176.0	176.0	354.0	1.5799999999999998e-128	Cj1381	CJJ81176_RS06655
CJJ81176_RS06660	Cj1382c	100.0	100.0	163.0	163.0	163.0	325.0	1.9600000000000003e-117	Cj1382c	CJJ81176_RS06660
CJJ81176_RS06665	Cj1383c	100.0	100.0	231.0	231.0	231.0	461.0	2.9500000000000003e-169	Cj1383c	CJJ81176_RS06665
CJJ81176_RS06670	Cj1384c	100.0	100.0	104.0	104.0	104.0	215.0	5.21e-76	Cj1384c	CJJ81176_RS06670
CJJ81176_RS06675	Cj1385	100.0	100.0	474.0	474.0	474.0	988.0	0.0	Cj1385	CJJ81176_RS06675
CJJ81176_RS06680	Cj1386	98.718	100.0	156.0	156.0	156.0	308.0	6.21e-111	Cj1386	CJJ81176_RS06680
CJJ81176_RS06685	Cj1387c	99.083	100.0	218.0	218.0	218.0	437.0	3.23e-160	Cj1387c	CJJ81176_RS06685
CJJ81176_RS06690	Cj1388	99.167	100.0	120.0	120.0	120.0	239.0	3.9e-85	Cj1388	CJJ81176_RS06690
CJJ81176_RS06705	Cj1394	96.703	100.0	455.0	455.0	455.0	906.0	0.0	Cj1394	CJJ81176_RS06705
CJJ81176_RS06715	Cj1397	98.649	100.0	74.0	74.0	74.0	140.0	2.9700000000000003e-47	Cj1397	CJJ81176_RS06715
CJJ81176_RS06720	Cj1398	100.0	39.0	614.0	613.0	242.0	489.0	4.4e-168	Cj1398	CJJ81176_RS06720
CJJ81176_RS06725	Cj1399c	98.793	100.0	497.0	497.0	497.0	1000.0	0.0	Cj1399c	CJJ81176_RS06725
CJJ81176_RS06730	Cj1400c	100.0	100.0	274.0	274.0	274.0	556.0	0.0	Cj1400c	CJJ81176_RS06730
CJJ81176_RS06735	Cj1401c	97.758	100.0	223.0	223.0	223.0	441.0	2.64e-161	Cj1401c	CJJ81176_RS06735
CJJ81176_RS06740	Cj1402c	99.75	100.0	400.0	400.0	400.0	811.0	0.0	Cj1402c	CJJ81176_RS06740
CJJ81176_RS06745	Cj1403c	100.0	100.0	332.0	332.0	332.0	682.0	0.0	Cj1403c	CJJ81176_RS06745
CJJ81176_RS06750	Cj1404	99.448	100.0	181.0	181.0	181.0	367.0	1.11e-133	Cj1404	CJJ81176_RS06750
CJJ81176_RS06755	Cj1405	99.074	100.0	108.0	108.0	108.0	211.0	2.7099999999999998e-74	Cj1405	CJJ81176_RS06755
CJJ81176_RS06760	Cj1406c	97.414	93.0	125.0	116.0	116.0	219.0	5.69e-77	Cj1406c	CJJ81176_RS06760
CJJ81176_RS06765	Cj1407c	99.123	100.0	456.0	462.0	456.0	922.0	0.0	Cj1407c	CJJ81176_RS06765
CJJ81176_RS06770	Cj1408	99.438	100.0	178.0	178.0	178.0	351.0	1.95e-127	Cj1408	CJJ81176_RS06770
CJJ81176_RS06775	Cj1409	98.261	100.0	115.0	115.0	115.0	232.0	2.89e-82	Cj1409	CJJ81176_RS06775
CJJ81176_RS06780	Cj1410c	99.281	100.0	139.0	139.0	139.0	280.0	1.01e-100	Cj1410c	CJJ81176_RS06780
CJJ81176_RS06785	Cj1411c	98.896	100.0	453.0	453.0	453.0	926.0	0.0	Cj1411c	CJJ81176_RS06785
CJJ81176_RS06790	Cj1412c	99.464	100.0	373.0	373.0	373.0	758.0	0.0	Cj1412c	CJJ81176_RS06790
CJJ81176_RS06795	Cj1413c	97.716	100.0	394.0	394.0	394.0	793.0	0.0	Cj1413c	CJJ81176_RS06795
CJJ81176_RS06800	Cj1414c	96.517	100.0	689.0	689.0	689.0	1350.0	0.0	Cj1414c	CJJ81176_RS06800
CJJ81176_RS06805	Cj1415c	97.059	100.0	170.0	170.0	170.0	336.0	1.05e-121	Cj1415c	CJJ81176_RS06805
CJJ81176_RS06810	Cj1416c	98.419	100.0	253.0	253.0	253.0	504.0	0.0	Cj1416c	CJJ81176_RS06810
CJJ81176_RS06815	Cj1417c	98.0	100.0	200.0	200.0	200.0	404.0	1.7799999999999998e-147	Cj1417c	CJJ81176_RS06815
CJJ81176_RS06820	Cj1418c	97.689	100.0	779.0	779.0	779.0	1548.0	0.0	Cj1418c	CJJ81176_RS06820
CJJ81176_RS06825	Cj1419c	98.024	100.0	253.0	253.0	253.0	516.0	0.0	Cj1419c	CJJ81176_RS06825
CJJ81176_RS06830	Cj1420c	99.222	100.0	257.0	257.0	257.0	535.0	0.0	Cj1420c	CJJ81176_RS06830
CJJ81176_RS06845	Cj1423c	89.545	98.0	224.0	221.0	220.0	392.0	5.2e-142	Cj1423c	CJJ81176_RS06845
CJJ81176_RS06850	Cj1424c	97.512	100.0	201.0	201.0	201.0	397.0	5.3e-145	Cj1424c	CJJ81176_RS06850
CJJ81176_RS06855	Cj1425c	97.05	100.0	339.0	339.0	339.0	675.0	0.0	Cj1425c	CJJ81176_RS06855
CJJ81176_RS06860	Cj1427c	97.428	99.0	312.0	313.0	311.0	629.0	0.0	Cj1427c	CJJ81176_RS06860
CJJ81176_RS06865	Cj1319	27.003	97.0	344.0	323.0	337.0	98.2	1.26e-24	Cj1319	CJJ81176_RS06865
CJJ81176_RS06870	Cj1428c	57.88	99.0	352.0	346.0	349.0	408.0	1.52e-144	Cj1428c	CJJ81176_RS06870
CJJ81176_RS06875	Cj1429c	90.0	32.0	308.0	308.0	100.0	184.0	8.510000000000001e-58	Cj1429c	CJJ81176_RS06875
CJJ81176_RS06885	Cj1430c	80.663	100.0	181.0	181.0	181.0	315.0	5.07e-113	Cj1430c	CJJ81176_RS06885
CJJ81176_RS06890	Cj1431c	28.381	97.0	566.0	582.0	599.0	175.0	2.65e-49	Cj1431c	CJJ81176_RS06890
CJJ81176_RS06895	Cj1138	61.094	58.0	569.0	389.0	329.0	395.0	2.72e-135	Cj1138	CJJ81176_RS06895
CJJ81176_RS06900	Cj1440c	65.839	63.0	493.0	407.0	322.0	378.0	1.2200000000000002e-129	Cj1440c	CJJ81176_RS06900
CJJ81176_RS06910	Cj1422c	49.085	97.0	603.0	625.0	601.0	476.0	3.7800000000000005e-163	Cj1422c	CJJ81176_RS06910
CJJ81176_RS06915	Cj1442c	51.86	70.0	723.0	544.0	430.0	405.0	1.19e-08	Cj1442c	CJJ81176_RS06915
CJJ81176_RS06920	Cj1443c	96.508	100.0	315.0	315.0	315.0	612.0	0.0	Cj1443c	CJJ81176_RS06920
CJJ81176_RS06925	Cj1444c	99.094	100.0	552.0	552.0	552.0	1101.0	0.0	Cj1444c	CJJ81176_RS06925
CJJ81176_RS06930	Cj1445c	98.118	100.0	372.0	372.0	372.0	731.0	0.0	Cj1445c	CJJ81176_RS06930
CJJ81176_RS06935	Cj1447c	98.636	100.0	220.0	220.0	220.0	445.0	2.4700000000000003e-163	Cj1447c	CJJ81176_RS06935
CJJ81176_RS06940	Cj1448c	95.0	100.0	260.0	260.0	260.0	473.0	5.1700000000000005e-173	Cj1448c	CJJ81176_RS06940
CJJ81176_RS06945	Cj1449c	96.296	100.0	135.0	135.0	135.0	256.0	2.24e-91	Cj1449c	CJJ81176_RS06945
CJJ81176_RS06950	Cj1450	97.861	100.0	187.0	187.0	187.0	369.0	5.789999999999999e-134	Cj1450	CJJ81176_RS06950
CJJ81176_RS06955	Cj1451	97.817	100.0	229.0	229.0	229.0	451.0	4.81e-165	Cj1451	CJJ81176_RS06955
CJJ81176_RS06960	Cj1452	100.0	100.0	237.0	237.0	237.0	453.0	8.8e-166	Cj1452	CJJ81176_RS06960
CJJ81176_RS06965	Cj1453c	99.688	100.0	321.0	321.0	321.0	647.0	0.0	Cj1453c	CJJ81176_RS06965
CJJ81176_RS06970	Cj1454c	98.633	100.0	439.0	439.0	439.0	882.0	0.0	Cj1454c	CJJ81176_RS06970
CJJ81176_RS06975	Cj1455	99.452	100.0	365.0	365.0	365.0	748.0	0.0	Cj1455	CJJ81176_RS06975
CJJ81176_RS06980	Cj1456c	97.115	100.0	104.0	104.0	104.0	205.0	4.73e-72	Cj1456c	CJJ81176_RS06980
CJJ81176_RS06985	Cj1457c	98.925	100.0	372.0	372.0	372.0	743.0	0.0	Cj1457c	CJJ81176_RS06985
CJJ81176_RS06990	Cj1458c	96.337	100.0	273.0	273.0	273.0	533.0	0.0	Cj1458c	CJJ81176_RS06990
